year,quarter,entity_type,entity_name,transaction_type,count,amount
2020,3,pincodes,794105,TOTAL,22882,59399190.749371156
2020,3,pincodes,793011,TOTAL,21592,43087330.898544274
2020,3,pincodes,794104,TOTAL,21547,47873284.32086069
2020,3,pincodes,793007,TOTAL,16753,38314852.83594275
2020,4,districts,east khasi hills,TOTAL,298622,777719090.1611657
2020,4,districts,west garo hills,TOTAL,149536,362364387.96744514
2020,4,districts,ribhoi,TOTAL,90879,223682008.03015277
2020,4,districts,east jaintia hills,TOTAL,65059,162952261.01543325
2020,4,districts,west jaintia hills,TOTAL,32267,55102701.174963415
2020,4,districts,south west garo hills,TOTAL,24078,49584665.87626746
2020,4,districts,east garo hills,TOTAL,23262,41847990.16447668
2020,4,districts,south garo hills,TOTAL,22487,34586748.626706876
2020,4,districts,north garo hills,TOTAL,22048,36801863.778283074
2020,4,districts,west khasi hills,TOTAL,18440,41431802.48173465
2020,4,pincodes,793001,TOTAL,83561,243804216.45795542
2020,4,pincodes,793101,TOTAL,41902,122314911.77438098
2020,4,pincodes,793210,TOTAL,39853,84641953.63804965
2020,4,pincodes,793002,TOTAL,35148,90824743.2222091
2020,4,pincodes,794104,TOTAL,30771,73373737.27993046
2020,4,pincodes,794105,TOTAL,30734,86993928.46389738
2020,4,pincodes,794101,TOTAL,29717,68562680.95453689
2020,4,pincodes,794001,TOTAL,29667,72534395.9048683
2020,4,pincodes,793011,TOTAL,26651,60635630.162373565
2020,4,pincodes,793007,TOTAL,20922,52343345.73500208
2021,1,districts,east khasi hills,TOTAL,322156,915771307.2291536
2021,1,districts,west garo hills,TOTAL,133362,370492803.5429464
2021,1,districts,ribhoi,TOTAL,98957,266571316.12978175
2021,1,districts,east jaintia hills,TOTAL,70732,205454314.79640436
2021,1,districts,west jaintia hills,TOTAL,24312,53826602.11269104
2021,1,districts,south garo hills,TOTAL,19054,44351833.9562286
2021,1,districts,north garo hills,TOTAL,18850,37908696.16305937
2021,1,districts,south west garo hills,TOTAL,18591,41861206.69737828
2021,1,districts,east garo hills,TOTAL,18473,40212217.23708049
2021,1,districts,west khasi hills,TOTAL,16947,60183253.84696514
2021,1,pincodes,793001,TOTAL,135187,386470990.4137241
2021,1,pincodes,793101,TOTAL,47550,142699873.1320424
2021,1,pincodes,793210,TOTAL,43747,105030977.51266736
2021,1,pincodes,794105,TOTAL,31553,109155457.59247932
2021,1,pincodes,794104,TOTAL,30637,76541640.32672727
2021,1,pincodes,793002,TOTAL,29718,85654930.73375626
2021,1,pincodes,794101,TOTAL,24109,67301542.41078459
2021,1,pincodes,794001,TOTAL,23620,60607668.94902579
2021,1,pincodes,793011,TOTAL,22762,57330709.17315665
2021,1,pincodes,793102,TOTAL,19946,46084786.68011867
2021,2,districts,east khasi hills,TOTAL,386773,994348113.9313933
2021,2,districts,west garo hills,TOTAL,174186,437555569.8453884
2021,2,districts,ribhoi,TOTAL,111231,265892507.53668693
2021,2,districts,east jaintia hills,TOTAL,87223,205906820.910982
2021,2,districts,west jaintia hills,TOTAL,30529,53732989.3560653
2021,2,districts,north garo hills,TOTAL,25028,37984069.23193222
2021,2,districts,south west garo hills,TOTAL,24491,47526700.898553595
2021,2,districts,east garo hills,TOTAL,24431,42603145.83447135
2021,2,districts,south garo hills,TOTAL,21894,48819031.95729189
2021,2,districts,west khasi hills,TOTAL,16590,41326043.50138934
2021,2,pincodes,793001,TOTAL,165598,426313703.5332465
2021,2,pincodes,793210,TOTAL,57026,115283268.97675651
2021,2,pincodes,793101,TOTAL,48528,131101653.86562778
2021,2,pincodes,794104,TOTAL,48384,107138411.28592521
2021,2,pincodes,794105,TOTAL,43088,137176096.52537653
2021,2,pincodes,793002,TOTAL,34320,92640341.41461834
2021,2,pincodes,794001,TOTAL,27790,64440313.686985776
2021,2,pincodes,794101,TOTAL,27136,65710918.68502261
2021,2,pincodes,793011,TOTAL,27035,63624325.07532646
2021,2,pincodes,793102,TOTAL,25533,52914945.54701148
2021,3,districts,east khasi hills,TOTAL,475308,1267820067.2649465
2021,3,districts,west garo hills,TOTAL,207635,550868915.1603696
2021,3,districts,ribhoi,TOTAL,135524,337135306.83131677
2021,3,districts,east jaintia hills,TOTAL,103142,254116660.02417076
2021,3,districts,west jaintia hills,TOTAL,37590,71888903.26179792
2021,3,districts,north garo hills,TOTAL,30790,56346103.94114269
2021,3,districts,east garo hills,TOTAL,29654,54695590.9177565
2021,3,districts,south west garo hills,TOTAL,28662,59140851.35546416
2021,3,districts,south garo hills,TOTAL,23378,50417337.278425165
2021,3,districts,west khasi hills,TOTAL,17524,45708478.00363463
2021,3,pincodes,793001,TOTAL,207464,530904907.19687676
2021,3,pincodes,793210,TOTAL,66079,138267841.6780718
2021,3,pincodes,793101,TOTAL,65749,174667201.93216926
2021,3,pincodes,794104,TOTAL,55480,120467614.248896
2021,3,pincodes,794105,TOTAL,50251,166891324.2112767
2021,3,pincodes,793002,TOTAL,43791,129825349.2269538
2021,3,pincodes,794001,TOTAL,35755,91612880.48331752
2021,3,pincodes,794101,TOTAL,33796,92968033.62205568
2021,3,pincodes,793011,TOTAL,33163,80876112.08763698
2021,3,pincodes,793102,TOTAL,30417,68272870.03577398
2021,4,districts,east khasi hills,TOTAL,602012,1647841435.7937279
2021,4,districts,west garo hills,TOTAL,261543,746098768.1324025
2021,4,districts,ribhoi,TOTAL,210094,495239611.1245396
2021,4,districts,east jaintia hills,TOTAL,140522,371541323.51234245
2021,4,districts,west jaintia hills,TOTAL,43460,98276171.06270258
2021,4,districts,north garo hills,TOTAL,38565,88113799.75521982
2021,4,districts,east garo hills,TOTAL,37744,79675265.12123142
2021,4,districts,south west garo hills,TOTAL,35153,76249072.06112294
2021,4,districts,west khasi hills,TOTAL,29960,108595108.91303806
2021,4,districts,south garo hills,TOTAL,28989,89662812.04398018
2021,4,pincodes,793001,TOTAL,263013,690414224.1540794
2021,4,pincodes,793101,TOTAL,117054,278722454.67128855
2021,4,pincodes,793210,TOTAL,87932,196204865.70305175
2021,4,pincodes,794104,TOTAL,73841,191081991.33937848
2021,4,pincodes,794105,TOTAL,71698,231647775.42969656
2021,4,pincodes,793002,TOTAL,54401,172263562.26607728
2021,4,pincodes,794001,TOTAL,42891,119992937.25195585
2021,4,pincodes,793011,TOTAL,39907,101569097.14043593
2021,4,pincodes,793102,TOTAL,39688,91336742.4148151
2021,4,pincodes,794101,TOTAL,38836,109403120.15315852
2022,1,districts,east khasi hills,TOTAL,653082,1762837936.3129022
2022,1,districts,west garo hills,TOTAL,325791,991586557.2279948
2022,1,districts,ribhoi,TOTAL,257923,624403404.8028624
2022,1,districts,east jaintia hills,TOTAL,169484,496156278.4387266
2022,1,districts,west jaintia hills,TOTAL,49196,126597671.42735201
2022,1,districts,south garo hills,TOTAL,43827,166412749.63292432
2022,1,districts,east garo hills,TOTAL,42878,97659034.30770612
2022,1,districts,north garo hills,TOTAL,42030,87894203.47088854
2022,1,districts,south west garo hills,TOTAL,39644,98249285.49958463
2022,1,districts,west khasi hills,TOTAL,36687,148090837.06952718
2022,1,pincodes,793001,TOTAL,276853,725122188.6667871
2022,1,pincodes,793101,TOTAL,146497,358732686.5953486
2022,1,pincodes,793210,TOTAL,104592,258096527.61697102
2022,1,pincodes,794105,TOTAL,100267,360153597.64748234
2022,1,pincodes,794104,TOTAL,97389,281145669.1917542
2022,1,pincodes,793002,TOTAL,59028,183373999.4729157
2022,1,pincodes,793103,TOTAL,45968,104363058.89164466
2022,1,pincodes,794001,TOTAL,45495,125397296.50787352
2022,1,pincodes,794101,TOTAL,43770,115738929.50108132
2022,1,pincodes,793200,TOTAL,43235,155876215.99820644
2022,2,districts,east khasi hills,TOTAL,853333,2156500112.108344
2022,2,districts,west garo hills,TOTAL,392151,1150602954.6389537
2022,2,districts,ribhoi,TOTAL,337102,755786725.0698187
2022,2,districts,east jaintia hills,TOTAL,193196,502640751.7922025
2022,2,districts,west jaintia hills,TOTAL,56272,152394109.72808385
2022,2,districts,east garo hills,TOTAL,46150,106793207.79406631
2022,2,districts,north garo hills,TOTAL,44965,92496675.79074751
2022,2,districts,south west garo hills,TOTAL,43006,118240788.93575428
2022,2,districts,south garo hills,TOTAL,33680,92292848.0663783
2022,2,districts,west khasi hills,TOTAL,31223,103764884.88347426
2022,2,pincodes,793001,TOTAL,365755,881158453.6632786
2022,2,pincodes,793101,TOTAL,188283,413900997.1286073
2022,2,pincodes,794104,TOTAL,129378,347876781.549551
2022,2,pincodes,793210,TOTAL,125897,276573197.76215565
2022,2,pincodes,794105,TOTAL,111128,395124843.55686593
2022,2,pincodes,793002,TOTAL,72475,209881832.54345322
2022,2,pincodes,793103,TOTAL,61200,139890522.047889
2022,2,pincodes,793102,TOTAL,59776,139320224.8381443
2022,2,pincodes,793011,TOTAL,56579,145074946.25081885
2022,2,pincodes,794101,TOTAL,54049,144392050.00393498
2022,3,districts,east khasi hills,TOTAL,2924522,6137770373.209273
2022,3,districts,west garo hills,TOTAL,508052,1283479556.413095
2022,3,districts,ribhoi,TOTAL,400075,825278960.5336027
2022,3,districts,east jaintia hills,TOTAL,241204,633317484.0750391
2022,3,districts,west jaintia hills,TOTAL,62798,171112837.01348788
2022,3,districts,south west garo hills,TOTAL,48898,121831916.04534972
2022,3,districts,north garo hills,TOTAL,48727,107884419.55644782
2022,3,districts,east garo hills,TOTAL,47047,99390252.25463584
2022,3,districts,south garo hills,TOTAL,35206,88310719.84102406
2022,3,districts,west khasi hills,TOTAL,29296,87822016.1025165
2022,3,pincodes,793004,TOTAL,2175126,4365875115.728675
2022,3,pincodes,793001,TOTAL,231014,516581059.4048492
2022,3,pincodes,793101,TOTAL,209752,416173329.45838594
2022,3,pincodes,794104,TOTAL,157661,361568000.294727
2022,3,pincodes,793210,TOTAL,141889,306811770.34427714
2022,3,pincodes,794105,TOTAL,123858,374425608.3455272
2022,3,pincodes,794001,TOTAL,122514,272020236.67674184
2022,3,pincodes,793002,TOTAL,85048,236293088.9800955
2022,3,pincodes,793102,TOTAL,68397,146011581.2617112
2022,3,pincodes,793103,TOTAL,63536,127365311.11931336
2022,4,districts,east khasi hills,TOTAL,2285868,4886013367.030625
2022,4,districts,west garo hills,TOTAL,612945,1565478827.2720149
2022,4,districts,ribhoi,TOTAL,416100,855262410.3336375
2022,4,districts,east jaintia hills,TOTAL,252554,698736182.2686267
2022,4,districts,west jaintia hills,TOTAL,81501,229129661.89603108
2022,4,districts,east garo hills,TOTAL,59445,143293321.81485856
2022,4,districts,south west garo hills,TOTAL,59231,150334364.85984024
2022,4,districts,north garo hills,TOTAL,59149,130072498.39208946
2022,4,districts,south garo hills,TOTAL,47478,134393051.37739396
2022,4,districts,west khasi hills,TOTAL,41404,141954215.09290665
2022,4,pincodes,793004,TOTAL,1577217,3214355276.3930554
2022,4,pincodes,793101,TOTAL,239315,491850012.2470391
2022,4,pincodes,793001,TOTAL,207191,453102783.46254146
2022,4,pincodes,794104,TOTAL,204321,486310933.3391179
2022,4,pincodes,794105,TOTAL,166376,506634254.3916323
2022,4,pincodes,793210,TOTAL,155563,328805254.06872416
2022,4,pincodes,794001,TOTAL,127431,284276960.4393997
2022,4,pincodes,793002,TOTAL,85470,244536709.0324449
2022,4,pincodes,793102,TOTAL,73640,157514222.49778008
2022,4,pincodes,793103,TOTAL,68797,125896250.39991814
2018,1,districts,dadra and nagar haveli,TOTAL,92738,105807098.82670307
2018,1,districts,daman,TOTAL,50218,63416803.35332492
2018,1,districts,diu,TOTAL,5593,6434481.929188873
2018,1,pincodes,396230,TOTAL,77416,87636730.73288153
2018,1,pincodes,396210,TOTAL,31807,45382419.026559845
2018,1,pincodes,396215,TOTAL,18076,17620423.0517951
2018,1,pincodes,396235,TOTAL,15322,18170368.09382151
2018,1,pincodes,362520,TOTAL,2681,3815255.6065886403
2018,1,pincodes,362571,TOTAL,1724,1778092.8503577379
2018,1,pincodes,362540,TOTAL,1020,628046.8778566738
2018,1,pincodes,396220,TOTAL,335,413961.2749699699
2018,1,pincodes,362570,TOTAL,168,213086.59438582062
2018,2,districts,dadra and nagar haveli,TOTAL,128642,186926842.5467928
2018,2,districts,daman,TOTAL,67705,104407321.93224815
2018,2,districts,diu,TOTAL,6279,10736607.177110624
2018,2,pincodes,396230,TOTAL,107488,158175937.8700928
2018,2,pincodes,396210,TOTAL,42931,72414096.31243189
2018,2,pincodes,396215,TOTAL,24403,31388224.686525453
2018,2,pincodes,396235,TOTAL,21154,28750904.67670025
2018,2,pincodes,362520,TOTAL,3563,6593600.730532296
2018,2,pincodes,362571,TOTAL,1690,2467269.461487418
2018,2,pincodes,362540,TOTAL,881,1471603.4288316348
2018,2,pincodes,396220,TOTAL,371,605000.9332907782
2018,2,pincodes,362570,TOTAL,145,204133.5562592716
2018,3,districts,dadra and nagar haveli,TOTAL,177851,273261425.21412045
2018,3,districts,daman,TOTAL,104637,160593811.8079571
2018,3,districts,diu,TOTAL,7087,13784358.656098008
2018,3,pincodes,396230,TOTAL,147182,231027621.23926872
2018,3,pincodes,396210,TOTAL,64474,105714782.73660159
2018,3,pincodes,396215,TOTAL,39682,54371575.11900766
2018,3,pincodes,396235,TOTAL,30669,42233803.974851705
2018,3,pincodes,362520,TOTAL,4313,8991943.769468328
2018,3,pincodes,362571,TOTAL,1576,3597045.1004293105
2018,3,pincodes,362540,TOTAL,977,899273.6644538083
2018,3,pincodes,396220,TOTAL,481,507453.95234789746
2018,3,pincodes,362570,TOTAL,221,296096.12174656213
2018,4,districts,dadra and nagar haveli,TOTAL,247575,399434283.41724634
2018,4,districts,daman,TOTAL,147005,240064159.060293
2018,4,districts,diu,TOTAL,9502,19252174.323347375
2018,4,pincodes,396230,TOTAL,205341,336872613.47805977
2018,4,pincodes,396210,TOTAL,91229,159795360.8732372
2018,4,pincodes,396215,TOTAL,54969,78880028.90316722
2018,4,pincodes,396235,TOTAL,42234,62561669.93918641
2018,4,pincodes,362520,TOTAL,5233,11360873.230397746
2018,4,pincodes,362571,TOTAL,2903,5648464.117692966
2018,4,pincodes,362540,TOTAL,1096,1951463.4595020716
2018,4,pincodes,396220,TOTAL,807,1388769.2838886275
2018,4,pincodes,362570,TOTAL,270,291373.5157545934
2019,1,districts,dadra and nagar haveli,TOTAL,386213,505553450.4985651
2019,1,districts,daman,TOTAL,259564,315877185.53074825
2019,1,districts,diu,TOTAL,16037,21939140.020587962
2019,1,pincodes,396230,TOTAL,320483,421520724.75977975
2019,1,pincodes,396210,TOTAL,145955,208892938.21637568
2019,1,pincodes,396215,TOTAL,112511,105539374.98606506
2019,1,pincodes,396235,TOTAL,65730,84032725.73878577
2019,1,pincodes,362520,TOTAL,7898,12394180.666337896
2019,1,pincodes,362571,TOTAL,6300,7473792.769439252
2019,1,pincodes,362540,TOTAL,1409,1601086.8457989504
2019,1,pincodes,396220,TOTAL,1098,1444872.3283073723
2019,1,pincodes,362570,TOTAL,430,470079.7390118655
2019,2,districts,dadra and nagar haveli,TOTAL,276573,465450284.8957217
2019,2,districts,daman,TOTAL,183953,303607607.8232254
2019,2,districts,diu,TOTAL,29130,55383383.84612378
2019,2,pincodes,396230,TOTAL,229045,389519722.1058071
2019,2,pincodes,396210,TOTAL,111236,202373380.58958167
2019,2,pincodes,396215,TOTAL,71495,99056958.41760334
2019,2,pincodes,396235,TOTAL,47528,75930562.7899149
2019,2,pincodes,362520,TOTAL,21704,40627554.17800613
2019,2,pincodes,362571,TOTAL,5655,12129857.247605043
2019,2,pincodes,362540,TOTAL,1356,2309413.869195806
2019,2,pincodes,396220,TOTAL,1222,2177268.8160403357
2019,2,pincodes,362570,TOTAL,415,316558.5513168012
2019,3,districts,dadra and nagar haveli,TOTAL,385688,579621876.8486073
2019,3,districts,daman,TOTAL,235860,348909463.4581386
2019,3,districts,diu,TOTAL,17203,32940133.54162597
2019,3,pincodes,396230,TOTAL,321026,484826521.3424107
2019,3,pincodes,396210,TOTAL,144490,226559294.0729215
2019,3,pincodes,396215,TOTAL,90050,120472135.25551468
2019,3,pincodes,396235,TOTAL,64662,94795355.50619671
2019,3,pincodes,362520,TOTAL,9441,17692347.90566071
2019,3,pincodes,362571,TOTAL,5425,12849978.093659405
2019,3,pincodes,362540,TOTAL,1792,1826162.00302335
2019,3,pincodes,396220,TOTAL,1320,1878034.1297022616
2019,3,pincodes,362570,TOTAL,545,571645.5392825069
2019,4,districts,dadra and nagar haveli,TOTAL,465412,736360098.0195075
2019,4,districts,daman,TOTAL,282085,443588793.8632827
2019,4,districts,diu,TOTAL,21474,46692370.12824968
2019,4,pincodes,396230,TOTAL,386314,614130571.5198164
2019,4,pincodes,396210,TOTAL,174763,287041933.8727873
2019,4,pincodes,396215,TOTAL,105431,153687707.37839586
2019,4,pincodes,396235,TOTAL,79098,122229526.49969131
2019,4,pincodes,362520,TOTAL,12820,25672376.285327867
2019,4,pincodes,362571,TOTAL,6183,17904499.60168275
2019,4,pincodes,362540,TOTAL,2000,2582867.811461056
2019,4,pincodes,396220,TOTAL,1891,2859152.612099316
2019,4,pincodes,362570,TOTAL,471,532626.4297780144
2020,1,districts,dadra and nagar haveli,TOTAL,535805,813878312.368383
2020,1,districts,daman,TOTAL,318808,482278970.26113427
2020,1,districts,diu,TOTAL,23966,46606086.663000636
2020,1,pincodes,396230,TOTAL,441116,671365594.9261298
2020,1,pincodes,396210,TOTAL,197542,314823912.29752886
2020,1,pincodes,396215,TOTAL,118443,163946665.98593232
2020,1,pincodes,396235,TOTAL,94689,142512717.44225273
2020,1,pincodes,362520,TOTAL,13048,24718258.57757958
2020,1,pincodes,362571,TOTAL,7993,17911001.114005364
2020,1,pincodes,396220,TOTAL,2823,3508391.977673139
2020,1,pincodes,362540,TOTAL,2496,3515244.917610649
2020,1,pincodes,362570,TOTAL,429,461582.05380505964
2020,2,districts,dadra and nagar haveli,TOTAL,607115,819008453.120671
2020,2,districts,daman,TOTAL,342171,440492998.5695746
2020,2,districts,diu,TOTAL,23866,42875002.19781082
2020,2,pincodes,396230,TOTAL,501163,685517651.4043604
2020,2,pincodes,396210,TOTAL,210060,293082598.2688558
2020,2,pincodes,396215,TOTAL,129647,144719463.21721458
2020,2,pincodes,396235,TOTAL,105952,133490801.71631071
2020,2,pincodes,362520,TOTAL,10170,14954548.269439694
2020,2,pincodes,362571,TOTAL,9711,22168457.78781229
2020,2,pincodes,362540,TOTAL,3421,4757967.5545071745
2020,2,pincodes,396220,TOTAL,2464,2690937.0835044077
2020,2,pincodes,362570,TOTAL,564,994028.5860516636
2020,3,districts,dadra and nagar haveli,TOTAL,735433,1113115462.3887653
2020,3,districts,daman,TOTAL,376291,584809492.9126781
2020,3,districts,diu,TOTAL,26588,51864159.697919816
2020,3,pincodes,396230,TOTAL,612080,919516792.6168573
2020,3,pincodes,396210,TOTAL,240177,396068334.8469492
2020,3,pincodes,396215,TOTAL,133805,186062492.63972354
2020,3,pincodes,396235,TOTAL,123353,193598669.77190793
2020,3,pincodes,362520,TOTAL,11810,20980716.072129883
2020,3,pincodes,362571,TOTAL,10355,24001049.88871453
2020,3,pincodes,362540,TOTAL,3765,5593842.166783568
2020,3,pincodes,396220,TOTAL,2309,2678665.426005557
2020,3,pincodes,362570,TOTAL,658,1288551.5702918216
2020,4,districts,dadra and nagar haveli,TOTAL,1178976,1683480021.6173902
2020,4,districts,daman,TOTAL,596994,921372876.4402872
2020,4,districts,diu,TOTAL,41821,95658202.77082601
2020,4,pincodes,396230,TOTAL,983398,1374632600.8369546
2020,4,pincodes,396210,TOTAL,386879,614498158.3519889
2020,4,pincodes,396215,TOTAL,203349,298144871.50685096
2020,4,pincodes,396235,TOTAL,195578,308847420.7804359
2020,4,pincodes,362520,TOTAL,23557,51879988.881247215
2020,4,pincodes,362571,TOTAL,12306,33140156.79102123
2020,4,pincodes,396220,TOTAL,6766,8729846.58144759
2020,4,pincodes,362540,TOTAL,5159,9482020.154901681
2020,4,pincodes,362570,TOTAL,799,1156036.9436559002
2021,1,districts,dadra and nagar haveli,TOTAL,1218428,1825446563.9770944
2021,1,districts,daman,TOTAL,664208,1043765962.724646
2021,1,districts,diu,TOTAL,42608,96420384.49176355
2021,1,pincodes,396230,TOTAL,1012000,1485582190.5625858
2021,1,pincodes,396210,TOTAL,436569,706553627.961648
2021,1,pincodes,396215,TOTAL,218763,324695232.2098592
2021,1,pincodes,396235,TOTAL,206428,339864373.41451025
2021,1,pincodes,362520,TOTAL,26897,58721427.68946643
2021,1,pincodes,362571,TOTAL,10526,27398296.955953956
2021,1,pincodes,396220,TOTAL,8876,12517102.553139005
2021,1,pincodes,362540,TOTAL,4421,8927650.380544107
2021,1,pincodes,362570,TOTAL,764,1373009.4657990413
2021,2,districts,dadra and nagar haveli,TOTAL,1350893,1981679666.5277362
2021,2,districts,daman,TOTAL,733176,1074079574.2247202
2021,2,districts,diu,TOTAL,41014,101909220.66644716
2021,2,pincodes,396230,TOTAL,1116145,1605778312.2955143
2021,2,pincodes,396210,TOTAL,483461,729957855.3925527
2021,2,pincodes,396215,TOTAL,244747,339007704.4311948
2021,2,pincodes,396235,TOTAL,234748,375901354.2322214
2021,2,pincodes,362520,TOTAL,22524,54226978.806524165
2021,2,pincodes,362571,TOTAL,12826,37078042.59425647
2021,2,pincodes,396220,TOTAL,4968,5114014.400972446
2021,2,pincodes,362540,TOTAL,4701,7722440.825679861
2021,2,pincodes,362570,TOTAL,963,2881758.439986662
2021,3,districts,dadra and nagar haveli,TOTAL,1979522,2673225036.233348
2021,3,districts,daman,TOTAL,1083689,1475259765.304812
2021,3,districts,diu,TOTAL,66259,157454301.25334743
2021,3,pincodes,396230,TOTAL,1638554,2161174008.8665886
2021,3,pincodes,396210,TOTAL,711442,1004074143.2475473
2021,3,pincodes,396215,TOTAL,358966,455842640.0651342
2021,3,pincodes,396235,TOTAL,340968,512051027.36675966
2021,3,pincodes,362520,TOTAL,43817,99557825.15305983
2021,3,pincodes,362571,TOTAL,13815,39646220.35437848
2021,3,pincodes,396220,TOTAL,13281,15342981.992130537
2021,3,pincodes,362540,TOTAL,7258,15140901.551349917
2021,3,pincodes,362570,TOTAL,1369,3109354.194559193
2021,4,districts,dadra and nagar haveli,TOTAL,2651530,3463923579.431045
2021,4,districts,daman,TOTAL,1417153,1895788566.3308911
2021,4,districts,diu,TOTAL,88402,206127240.56872404
2021,4,pincodes,396230,TOTAL,2185292,2785135349.772399
2021,4,pincodes,396210,TOTAL,933996,1279955683.7605495
2021,4,pincodes,396235,TOTAL,466238,678788229.6586452
2021,4,pincodes,396215,TOTAL,460444,587732423.5031067
2021,4,pincodes,362520,TOTAL,56563,126385882.98313463
2021,4,pincodes,396220,TOTAL,22713,28100459.0672345
2021,4,pincodes,362571,TOTAL,20903,59141887.35630301
2021,4,pincodes,362540,TOTAL,9229,16955560.119017802
2021,4,pincodes,362570,TOTAL,1707,3643910.110268616
2022,1,districts,dadra and nagar haveli,TOTAL,3078173,3954838129.047655
2022,1,districts,daman,TOTAL,1629797,2068807150.1986508
2022,1,districts,diu,TOTAL,94833,213403088.016084
2022,1,pincodes,396230,TOTAL,2529505,3175914207.706642
2022,1,pincodes,396210,TOTAL,1063029,1377708092.467782
2022,1,pincodes,396235,TOTAL,548668,778923921.3410132
2022,1,pincodes,396215,TOTAL,542827,662238673.7185507
2022,1,pincodes,362520,TOTAL,61125,132959887.04473493
2022,1,pincodes,396220,TOTAL,23941,28860384.012318004
2022,1,pincodes,362571,TOTAL,22718,58151281.657628626
2022,1,pincodes,362540,TOTAL,9142,18522402.201508123
2022,1,pincodes,362570,TOTAL,1848,3769517.11221231
2022,2,districts,dadra and nagar haveli,TOTAL,3705529,4384666145.001483
2022,2,districts,daman,TOTAL,1923407,2321672075.29422
2022,2,districts,diu,TOTAL,130835,288821560.5151377
2022,2,pincodes,396230,TOTAL,3036361,3510648290.549227
2022,2,pincodes,396210,TOTAL,1265263,1555471670.5106633
2022,2,pincodes,396235,TOTAL,669168,874017854.4522531
2022,2,pincodes,396215,TOTAL,624136,726057284.614956
2022,2,pincodes,362520,TOTAL,86725,176999274.61440217
2022,2,pincodes,396220,TOTAL,34008,40143120.16860029
2022,2,pincodes,362571,TOTAL,29535,78134342.57242805
2022,2,pincodes,362540,TOTAL,12175,27561948.540993102
2022,2,pincodes,362570,TOTAL,2400,6125994.787314363
2022,3,districts,dadra and nagar haveli,TOTAL,3999361,4602085602.265935
2022,3,districts,daman,TOTAL,2317701,2638822275.269265
2022,3,districts,diu,TOTAL,148559,279739481.9642375
2022,3,pincodes,396230,TOTAL,3258977,3694118763.925285
2022,3,pincodes,396210,TOTAL,1611322,1870810815.3123794
2022,3,pincodes,396235,TOTAL,740384,907966838.3406518
2022,3,pincodes,396215,TOTAL,676827,734945405.1022592
2022,3,pincodes,362520,TOTAL,110894,191476706.81357902
2022,3,pincodes,396220,TOTAL,29552,33066054.854626738
2022,3,pincodes,362571,TOTAL,24481,59886035.64910581
2022,3,pincodes,362540,TOTAL,10546,23234229.709624004
2022,3,pincodes,362570,TOTAL,2638,5142509.79192865
2022,4,districts,dadra and nagar haveli,TOTAL,4689855,5134034950.126673
2022,4,districts,daman,TOTAL,2344860,2629286286.284037
2022,4,districts,diu,TOTAL,154870,296319509.67041874
2022,4,pincodes,396230,TOTAL,3819682,4120308217.5601406
2022,4,pincodes,396210,TOTAL,1522368,1761568434.8514998
2022,4,pincodes,396235,TOTAL,870173,1013726732.5665324
2022,4,pincodes,396215,TOTAL,785689,825148911.4634712
2022,4,pincodes,362520,TOTAL,109260,191451169.95900574
2022,4,pincodes,396220,TOTAL,36803,42568939.969066985
2022,4,pincodes,362571,TOTAL,29723,68740047.95433974
2022,4,pincodes,362540,TOTAL,13387,30385356.510424882
2022,4,pincodes,362570,TOTAL,2500,5742935.246648394
2018,1,districts,birbhum,TOTAL,2125816,2520486412.452376
2018,1,districts,kolkata,TOTAL,2043129,2753347660.1429114
2018,1,districts,north twenty four parganas,TOTAL,1235602,1282978629.1040893
2018,1,districts,murshidabad,TOTAL,833479,421068895.8684155
2018,1,districts,nadia,TOTAL,549427,307840167.70912766
2018,1,districts,purba medinipur,TOTAL,516243,380534345.7354028
2018,1,districts,maldah,TOTAL,491756,283624702.4245752
2018,1,districts,south twenty four parganas,TOTAL,421793,349206351.134772
2018,1,districts,paschim medinipur,TOTAL,419331,286483484.5978188
2018,1,districts,purba bardhaman,TOTAL,396998,212356023.7378838
2018,1,pincodes,731101,TOTAL,1764956,2366771285.7278423
2018,1,pincodes,700009,TOTAL,1390629,1851145374.4001179
2018,1,pincodes,700156,TOTAL,50034,73510280.36669578
2018,1,pincodes,742213,TOTAL,48824,15411483.60193361
2018,1,pincodes,700091,TOTAL,48144,70672938.55228977
2018,1,pincodes,742135,TOTAL,47390,18765930.135698356
2018,1,pincodes,742224,TOTAL,46028,15494181.913587485
2018,1,pincodes,743251,TOTAL,45281,35043656.814430445
2018,1,pincodes,711104,TOTAL,44250,45339477.61379559
2018,1,pincodes,733128,TOTAL,42431,9925190.12011727
2018,2,districts,birbhum,TOTAL,2775489,3988930679.767912
2018,2,districts,kolkata,TOTAL,2501448,4109821729.8900533
2018,2,districts,north twenty four parganas,TOTAL,2119664,2509379355.091834
2018,2,districts,murshidabad,TOTAL,1290440,849517566.9427693
2018,2,districts,nadia,TOTAL,972818,633203448.0011742
2018,2,districts,purba medinipur,TOTAL,850189,751427465.395005
2018,2,districts,bankura,TOTAL,747564,307725444.78423697
2018,2,districts,purba bardhaman,TOTAL,738207,421072712.1548571
2018,2,districts,south twenty four parganas,TOTAL,727105,672591311.5734882
2018,2,districts,maldah,TOTAL,697698,593137876.5821025
2018,2,pincodes,731101,TOTAL,2134258,3697928407.6030483
2018,2,pincodes,700009,TOTAL,1473202,2566583723.725673
